date,source,document_type,title,description,keywords,ref_no,url,filesize,source_id
2018-03-14,Central Bank of Nigeria,circulars,"Regulation For Direct Debit Scheme In Nigeria, 2018 (Revised)",,"Regulation, Direct, Debit, Scheme, Nigeria, 2018, (Revised),",BPS/DIR/GEN/CIR/01/007,https://www.cbn.gov.ng/Out/2018/BPSD/Regulation for Direct Debit Scheme in Nigeria 2018 (Revised).pdf,571540,5238
2018-03-15,Central Bank of Nigeria,circulars,Circular to All Deposit Money Banks and Development Finance Institutions on the Commencement of the Non-Oil Exports Stimulation Facility (NESF),Circular to All DMBs and DFIs Commencement of the Non-Oil Exports Stimulation Facility (NESF),"CBN, Nigeria, NESF, DMBs, DFIs, Non-Oil Exports, Stimulation, Facility, Nigeria, M & E",FPR/PRD/GEN/CIR/02/042,https://www.cbn.gov.ng/Out/2018/FPRD/March 2018 Circular on NESF.pdf,376706,5240
2018-04-25,Central Bank of Nigeria,circulars,The Circular on the Regulatory Framework for the Use of Unstructured Supplementary Service Data (USSD) in the Nigerian Financial System,,"Circular, Regulatory, Framework, Use, Unstructured, Supplementary, Service, Data, USSD, Nigerian, Financial, System,",BPS/DIR/GEN/CIR/04/016,https://www.cbn.gov.ng/Out/2018/BPSD/USSD Regulatory Framework.pdf,800108,5278
2018-04-27,Central Bank of Nigeria,circulars,"Monetary, Credit, Foreign Trade And Exchange Policy Guidelines For Fiscal Years 2018/2019","Monetary, Credit, Foreign Trade And Exchange Policy Guidelines For Fiscal Years 2018/2019","Monetary, Credit, Trade and Exchange Policies",No 42,https://www.cbn.gov.ng/Out/2018/MPD/Monetary credit foreign trade    exchange 2018 AND 2019.pdf,2438849,5279
2018-05-28,Central Bank of Nigeria,circulars,Re: Review of Weekly Foreign Exchange Cash Sales to Bureau de Change (BDC) Operators,Re: Review of Weekly Foreign Exchange Cash Sales to Bureau De Change (BDC) Operators,BDC,TED/FEM/FPC/GEN/01/003,https://www.cbn.gov.ng/Out/2018/CCD/TED_Circular_28052018.pdf,244868,5299
2018-05-31,Central Bank of Nigeria,circulars,Pledge of N1 Billion Worth of Government/CBN Securities for OTC Trade Settlement ,,"Trade Settlement, CBN, OTC, Pledge",FMD/DIR/CIR/GEN/09/003,https://www.cbn.gov.ng/Out/2018/FMD/Pledge of Government and CBN Securities for OTC Trade Settlement.pdf,214281,5302
2018-06-01,Central Bank of Nigeria,circulars,Circular on Extension of the Regulatory Framework for the Use of Unstructured Supplement Service Data (USSD) in the Nigerian Financial Sector,,"Circular, Extension,  Regulatory, Framework, Use,  Unstructured, Supplement, Service, Data, (USSD) in the Nigerian Financial, Sector",BPS/DIR/GEN/CIR/05/005,https://www.cbn.gov.ng/Out/2018/BPSD/CIRCULAR ON EXTENSION OF THE REGULATORY FRAMEWORK FOR THE USE OF USSD IN THE NIGERIAN FINANCIAL SYSTEM.pdf,244536,5305
2018-06-05,Central Bank of Nigeria,circulars,3rd Quarter NTB Issue Programme,,"Issue Programme, NTB, CBN",FMD,https://www.cbn.gov.ng/Out/2018/FMD/3rd Quarter 2018 NTB Issue Programme.pdf,32273,5307
2018-06-07,Central Bank of Nigeria,circulars,Circular to All Banks on the Redesigned CRMS: Notice of Commencement of CRMS Compliance Status Checks,Circular to All Banks on the Redesigned CRMS: Notice of Commencement of CRMS Compliance Status Checks,"Credit Risk Management Software, CRMS, CBN, Nigeria, Redesigned, Circular ",FPR/DIR/GEN/CIR/07/002,https://www.cbn.gov.ng/Out/2018/FPRD/June 2018 Circular on Commencemnt of CRMS Live.pdf,441770,5314
2018-06-07,Central Bank of Nigeria,circulars,"List of Bureaux De Change in Nigeria as at May 31, 2018",Updated List of BDCs in Nigeria as at May 31 2018,"BDCs,  Bureaux De Change, Nigeria, CBN, May, 2018",FPR/DIR/GEN/CIR/07/006,https://www.cbn.gov.ng/Out/2018/FPRD/BDCs AS AT MAY 31 2018.pdf,1026988,5309
2018-06-07,Central Bank of Nigeria,circulars,"List of Licensed Finance Companies as at May 31, 2018","Updated List of Licensed Finance Companies as at May 31, 2018","Finance Companies, FCs, Central Bank of Nigeria, updated list, Nigeria
May, 2018, Nigeria, CBN, Central Bank of Nigeria", FPR/DIR/GEN/CIR/07/005,https://www.cbn.gov.ng/Out/2018/FPRD/FINANCE COMPANIES AS AT MAY 31 2018.pdf,119649,5311
2018-06-07,Central Bank of Nigeria,circulars,"List of Licensed Microfinance Banks Operating in Nigeria as at May 31, 2018","Updated List of Licensed Microfinance Banks Operating in Nigeria as at May 31, 2018","Updated, List of, Licensed Microfinance Banks, Operating in Nigeria, as at May 31, 2018, Central Bank of NIGERIA, CBN",FPR/DIR/GEN/CIR/07/004,https://www.cbn.gov.ng/Out/2018/FPRD/MICROFINANCE BANKS AS AT MAY 31 2018.pdf,345906,5312
2018-06-07,Central Bank of Nigeria,circulars,Regulations for Transactions with Authorised Dealers in Renminbi,,"Renminbi, Authorised Dealers,",FMD,https://www.cbn.gov.ng/Out/2018/FMD/Regulations for Transactions with Authorised Dealers in Renminbi.pdf,228487,5313
2018-06-07,Central Bank of Nigeria,circulars,"Updated List of Deposit Money Banks and Financial Holding Companies Operating in Nigeria as at May 31, 2018","Updated List of Deposit Money Banks and Financial Holding Companies Operating in Nigeria as at May 31, 2018","Holdcos, Holding companies, DMBs, Merchant banks, Commercial banks, Nay, 2018, Nigeria, CBN, Central Bank of Nigeria",FPR/DIR/GEN/CIR/07/003,https://www.cbn.gov.ng/Out/2018/FPRD/COMMERCIAL BANKS AS AT MAY 31 2018.pdf,73438,5310
2018-06-21,Central Bank of Nigeria,circulars,Circular to Banks: Imposition of Targeted Sanctions on Nineteen (19) Individuals Identified as Obstructing the Implementation of Conakry Agreement,Circular to Banks: Imposition of Targeted Sanctions on Nineteen (19) Individuals Identified as Obstructing the Implementation of Conakry Agreement,"Circular, to Banks, Imposition, Targeted Sanctions, Nineteen (19) Individuals, Identified as, Obstructing, Implementation of Conakry, Agreement, ECOWAS, Peace and Security Council, PSC, African Union, AU",FPR/AML/GEN/BOF/01/028,https://www.cbn.gov.ng/Out/2018/FPRD/june 21 2018  AML Sanctions.pdf,319142,5316
2018-07-02,Central Bank of Nigeria,circulars,"Compliance with the Cybercrime (Prohibition, Prevention, etc.) Act 2015: Collection and Remittance of Levy for the National Cybersecurity Fund",,"Circular, Compliance, Cybercrime, (Prohibition, Prevention, etc.) Act 2015: Collection, Remittance,  levy, National, Cybersecurity, Fund,",BPS/DIR/GEN/CIR/05/008,"https://www.cbn.gov.ng/Out/2018/BPSD/Circular on Compliance with the Cybercrime (prohibition,prevention, etc.).pdf",236782,5321
2018-07-05,Central Bank of Nigeria,circulars,Shared Agency Network Expansion Fund Initiative: Regulatory Data Rendition Requirements,,"Shared, Agency, Network, Expansion, Fund, Initiative, Regulatory, Data, Rendition, Requirements,",BPS/DIR/GEN/CIR/05/009,https://www.cbn.gov.ng/Out/2018/BPSD/SHARED AGENCY NETWORK EXPANSION FUND INITIATIVE REGULATORY DATA RENDITION REQUIREMENTS.pdf,57815,5326
2018-07-10,Central Bank of Nigeria,circulars,Amendment To The Regulatory Framework For Bank Verification Number Operators and Watchlist For The Nigerian Banking Industry,,"Circular, Amendment, Regulatory, Framework, BVN, Watch-List, Nigerian, Industry, CBN, Website,",BPS/DIR/GEN/CIR/05/007,https://www.cbn.gov.ng/Out/2018/BPSD/Circular on the Amendment to the Regulatory Framework for BVN and Watch-List for the Nigerian Industry on the CBN Website.pdf,28382,5336
2018-07-26,Central Bank of Nigeria,circulars,Introduction of the Revised Foreign Exchange Manual,,Revised Foreign Exchange Manual,TED/FEM/FPC/GEN/01/004,https://www.cbn.gov.ng/Out/2018/TED/TED.FEM.FPC.GEN.01.004.pdf,234118,5341
2018-08-23,Central Bank of Nigeria,circulars,Guidelines for Accessing Real Sector Support Facility (RSSF) through CRR and Corporate Bonds,Guidelines for Accessing Real Sector Support Facility (RSSF) through CRR and Corporate Bonds,"Guidelines, RSSF, CRR, Bonds, Real Sector Support Facility",CCD/GD/01/23-08-2018,https://www.cbn.gov.ng/Out/2018/CCD/Guidelines_for_Accessing_RSSF_through_CRR_and_Corporate_Bonds FINAL.pdf,136633,5392
2018-09-06,Central Bank of Nigeria,circulars,4th Quarter 2018 NTB Issue Programme,,"Issue Programme,NTB ",FMD,https://www.cbn.gov.ng/Out/2018/FMD/4th Quarter 2018 NTB Issue Programme.pdf,32472,5397
2018-09-10,Central Bank of Nigeria,circulars,Redesigned Credit Risk Management System (CRMS) Additional Regulatory Guidelines for the Operation of the Redesigned CRMS,,"CRMS,FPRD,Financial Policy and Regulation Department, Redesigned Credit Risk Management System, Additional Guidelines for the Operation of the Redesigned CRMS, Guidelines, CBN, Central Bank of Nigeria",FPR/DIR/GEN/CIR/07/007,https://www.cbn.gov.ng/Out/2018/FPRD/Circular and Additional Guidelines - Redesigned CRMS.pdf,424431,5400
2018-09-13,Central Bank of Nigeria,circulars,"Nigeria Bankers Clearing System Rules (Revised, May 2018)","Nigeria Bankers Clearing System Rules (Revised, May 2018)",NBCS,BPS/GEN/NBCS/05/2018,https://www.cbn.gov.ng/Out/2018/CCD/NBCS_Revised_May2018.pdf,841555,5401
2018-09-14,Central Bank of Nigeria,circulars,Regulation on Instant (Inter-Bank) Electronic Funds Transfer Services in Nigeria,,"Regulation, Instant, Electronic, Funds, Transfer, Services, Nigeria",BPS/DIR/GEN/CIR/05/011,https://www.cbn.gov.ng/Out/2018/BPSD/Regulation on Instant Payment.pdf,332440,5402
2018-09-21,Central Bank of Nigeria,circulars,Circular on the Revised Nigerian Cheque Standard (NCS) and Nigerian Cheque Printers Accreditation Scheme (NICPAS),,"Circular on the Revised Nigerian, Cheque, Standard ,(NCS), Nigerian, Cheque ,Printers, Accreditation, Scheme, (NICPAS),",BPS/DIR/GEN/CIR/05/002,https://www.cbn.gov.ng/Out/2018/PSMD/Circular on the Revised Nigerian Cheque Standard (NCS) and Nigerian Cheque Printers Accreditation Scheme (NICPAS).pdf,33713,5406
2018-09-24,Central Bank of Nigeria,circulars,Capital Adequacy Ratio Calculation Template,Capital Adequacy Ratio calculation Template,Capital Adequacy Ratio calculation Template,BSD/DIR/GEN/LAB/11/019 /9,https://www.cbn.gov.ng/Out/2018/CCD/Capital Adequacy Ratio calculation Template.xlsx,415256,5431
2018-09-24,Central Bank of Nigeria,circulars,Exposure Drfat- Guidance Notes on Supervisory Review Process,,Exposure Drfat- Guidance Notes on Supervisory Review Process,BSD/DIR/GEN/LAB/11/019 /6,https://www.cbn.gov.ng/Out/2018/BSD/Draft Guidance Notes on SREP.pdf,981725,5418
2018-10-04,Central Bank of Nigeria,circulars,"List of Bureaux De Change in Nigeria as at September, 30, 2018",,"Bureaux De Change, Financial Policy and Regulation Department, Central Bank of Nigeria, BDC, CBN, List of BDCs",FPR/DIR/GEN/CIR/07/010,https://www.cbn.gov.ng/Out/2018/FPRD/LIST OF LICENSED BDCs AS AT SEPTEMBER 30 2018.pdf,1139659,5423
2018-10-04,Central Bank of Nigeria,circulars,"List of Licensed Finance Companies as at September 30, 2018",,"Finance Company, Licensed Finance Companies, FCs, Central Bank of Nigeria, CBN, Financial Policy and Regulation Department, Circular, FPRD, Licensing and Approval Division",FPR/DIR/GEN/CIR/07/009,https://www.cbn.gov.ng/Out/2018/FPRD/LIST OF LICENSED FINANCE COMPANIES AS AT SEPTEMBER 30 2018.pdf,116863,5425
2018-10-08,Central Bank of Nigeria,circulars,"LIST OF DEPOSIT MONEY BANKS AND FINANCIAL HOLDING COMPANIES OPERATING IN NIGERIA AS AT SEPTEMBER 30, 2018","LIST OF DEPOSIT MONEY BANKS AND FINANCIAL HOLDING COMPANIES OPERATING IN NIGERIA AS AT SEPTEMBER 30, 2018","List of Deposit Money banks, DMBs, CBN, Nigeria, September 2018, Polaris,",FPR/DIR/GEN/CIR/01/032,https://www.cbn.gov.ng/Out/2018/FPRD/LIST OF DEPOSIT MONEY BANKS AS AT SEPTEMBER 30 2018.pdf,73330,5430
2018-10-10,Central Bank of Nigeria,circulars,Issuance of Risk-Based Cybersecurity Framework and Guidelines for Deposit Money Banks and Payment Service Providers,Issuance of Risk-Based Cybersecurity Framework and Guidelines for Deposit Money Banks and Payment Service Providers,Issuance of Risk-Based Cybersecurity Framework and Guidelines for Deposit Money Banks and Payment Service Providers,BSD/DIR/GEN/LAB/11/25,https://www.cbn.gov.ng/Out/2018/BSD/RISK BASED CYBERSECURITY FRAMEWORK FINAL.pdf,1064326,5434
2018-10-18,Central Bank of Nigeria,circulars,Transitional Arrangements : Treatment of IFRS 9 Expected Credit Loss for Regulatory Purposes by Banks in Nigeria,Transitional Arrangements Treatment of IFRS 9 Expected Credit Loss for Regulatory Purposes by Banks in Nigeria,Transitional Arrangements Treatment of IFRS 9 Expected Credit Loss for Regulatory Purposes by Banks in Nigeria,BSD/DIR/GEN/LAB/11/027,"https://www.cbn.gov.ng/Out/2018/BSD/Circular on Transitional Arrangement Treatment of IFRS 9 dated October 18,  2018.pdf",432890,5441
2018-10-22,Central Bank of Nigeria,circulars,Review of Minimum Capital Requirement for Microfinance banks in Nigeria,,"Minimum Capital Requirement for Microfinance Banks in Nigeria, Central Bank of Nigeria, Financial Policy and Regulation Department, CBN, FPRD, MFBs, Minimum Capital Requirement, Policy and Regulation Division",FPR/DIR/GEN/CIR/07/016,https://www.cbn.gov.ng/Out/2018/FPRD/REVIEW OF MINIMUM CAPITAL REQUIREMENT FOR MFBs IN NIGERIA.pdf,552497,5440
2018-10-22,Central Bank of Nigeria,circulars,The Redesigned CRMS: Release of Month End Update Template (CRMS-400D),,"CRMS,Credit Risk Management System,Central Bank of Nigeria, Financial Policy and Regulation Department, CBN, Macroprudential Analysis, FPRD, Redesigned CRMS",FPR/DIR/GEN/CIR/08/064,https://www.cbn.gov.ng/Out/2018/FPRD/THE REDESIGNED CRMS (CRMS-400D).pdf,315561,5439
2018-10-29,Central Bank of Nigeria,circulars,Code of  Corporate Governance for Bureaux De Change in Nigeria,Code of  Corporate Governance for Bureaux De Change in Nigeria,"Code,Corporate Governance, Bureaux De Change, Nigeria, Central Bank of Nigeria, CBN",FPR/DIR/CIR/GEN/07/017,https://www.cbn.gov.ng/Out/2018/FPRD/BDC.pdf,539340,5467
2018-10-29,Central Bank of Nigeria,circulars,Code of Corporate Governance for Development Finance Institutions in Nigeria,Code of Corporate Governance for Development Finance Institutions in Nigeria,"Code, Corporate Governance, Development Finance Institutions, Nigeria, Central Bank of Nigeria, CBN",FPR/DIR/CIR/GEN/07/017,https://www.cbn.gov.ng/Out/2018/FPRD/DFI.pdf,563693,5468
2018-10-29,Central Bank of Nigeria,circulars,Code of Corporate Governance for Finance Companies in Nigeria,Code of Corporate Governance for Finance Companies in Nigeria,"Code, Corporate Governance, Finance Companies in Nigeria, Central bank of Nigeria, CBN",FPR/DIR/CIR/GEN/07/017,https://www.cbn.gov.ng/Out/2018/FPRD/FC.pdf,559003,5469
2018-10-29,Central Bank of Nigeria,circulars,Code of Corporate Governance for Microfinance Banks in Nigeria ,Code of Corporate Governance for Microfinance Banks in Nigeria ,"Code, Corporate Governance, Microfinance Banks in Nigeria, CBN, Central Bank of Nigeria, MFB",FPR/DIR/GEN/CIR/07/017,https://www.cbn.gov.ng/Out/2018/FPRD/MFB.pdf,658009,5470
2018-10-29,Central Bank of Nigeria,circulars,Code of Corporate Governance for Mortgage Refinance Companies in Nigeria,Code of Corporate Governance for Mortgage Refinance Companies in Nigeria issued by the Central Bank of Nigeria,"Code,corporate Governance, Mortgage Refinance Companies, Nigeria,Central Bank of Nigeria, CBN",FPR/DIR/CIR/GEN/07/017,https://www.cbn.gov.ng/Out/2018/FPRD/MRC.pdf,470423,5474
2018-10-29,Central Bank of Nigeria,circulars,Code of Corporate Governance for Primary Mortgage banks in Nigeria,Code of Corporate Governance for Primary Mortgage banks in Nigeria,"Code, Corporate Governance, Primary Mortgage banks,Nigeria, CBN, Central Bank of Nigeria, PMB",FPR/DIR/CIR/GEN/07/017,https://www.cbn.gov.ng/Out/2018/FPRD/PMB.pdf,567215,5472
2018-10-29,Central Bank of Nigeria,circulars,"Licensed Microfinance Banks (MFBs) in Nigeria as at September 30, 2018","List of Microfinance Banks (MFBs) Licensed by the Central Bank of Nigeria as at September 30, 2018","MFBs, CBN, Licensed Microfinance banks, in Nigeria, September, 2018",FPR/DIR/GEN/CIR/07/008,https://www.cbn.gov.ng/Out/2018/FPRD/LIST OF LICENSED MICROFINANCE BANKS AS AT SEPTEMBER 30 2018.pdf,278275,5443
2018-10-29,Central Bank of Nigeria,circulars,"List of Primary Mortgage Banks (PMBs) as at September 30, 2018","List of Primary Mortgage Banks (PMBs) Licensed by the Central Bank of Nigeria as at September 30, 2018","PMBs, Primary Mortgage Banks, CBN, Nigeria, September, 2018",FPR/DIR/GEN/CIR/07/011,https://www.cbn.gov.ng/Out/2018/FPRD/LIST OF PMBs AS AT SEPTEMBER 30 2018.pdf,77020,5442
2018-10-30,Central Bank of Nigeria,circulars,Notification for Change of Name from Banking and Payments System Department (BPSD) to Banking Services Department (BKSD),,"Notification, Change, Name,  Payments, System, Department, Banking, Services, Department, (BKSD),",BPS/DIR/GEN/05/014,https://www.cbn.gov.ng/Out/2018/PSMD/Notification for Change of Name.pdf,34045,5450
2018-11-01,Central Bank of Nigeria,circulars,Guidelines for Licensing and Regulation of Payment Service Banks in Nigeria,,"Circular to All Stakeholders on Guidelines for Licensing and Regulation of Payment Service Banks in Nigeria, Payment Service Banks, Financial Policy and Regulation Department, FPRD, CBN, Central Bank of Nigeria, Guidelines, Policy and Regulation Division, Circulars",FPR/DIR/GEN/CIR/07/018,https://www.cbn.gov.ng/Out/2018/FPRD/Guidelines for the Licensing and regulation of Payment Services Banks.pdf,494576,5457
2018-11-08,Central Bank of Nigeria,circulars,Circular on the Revised Nigerian Cheques Standards (NCS) and NICPAS Sort Code and MICR Reject Flag,,"Circular on the Revised Nigerian, Cheques, Standards, NCS,NICPAS, Sort, code, MICR, Reject, Flag,",BKS/DSO/GEN/MPF/01/003,https://www.cbn.gov.ng/Out/2018/PSMD/Circular on Sort code and MICR Reject Flag.pdf,39419,5466
2018-11-29,Central Bank of Nigeria,circulars,Introduction of Special Intervention of Foreign Exchange Cash Sales to Bureau de Change Operators,,"Foreign Exchange, BDCs, Cash Sales",TED/FEM/FPC/GEN/01/005,https://www.cbn.gov.ng/Out/2018/CCD/RTED.pdf,265766,5485
2018-12-10,Central Bank of Nigeria,circulars,Foreign Exchange Restriction on the Importation of 42 Items,,"Foreign Exchange Restriction, Importation of 42 Items, Central bank of Nigeria, Financial Policy and Regulation Department, CBN, FPRD, Policy and Regulation Division, Circulars, Foreign Exchange",FPR/DIR/GEN/CIR/07/019,https://www.cbn.gov.ng/Out/2018/FPRD/Foreign Exchange Restrictions on the Importation of 42 Items.pdf,244172,5488
2018-12-10,Central Bank of Nigeria,circulars,"Re:Inclusion of Some Imported Goods and Services on the List of Items ""Not Valid for Foreign Exchange"" in the Nigerian Foreign Exchange Market ",,"Nigerian Foreign Exchange Market, Not Valid for Foreign Exchange and Fertilizer.",TED/FEM/FPC/GEN/01/006,https://www.cbn.gov.ng/Out/2018/TED/TED.FEM.FPC.GEN.01.006.pdf,37690,5489
