date,amtOffered,auction,auctionDate,auctionNo,id,maturityDate,netType,netValue,rangeBid,rate,rateDescription,securityType,successfulBidRates,tenor,totalAmtRepaid,totalSubscription,totalSuccessful,trueYield,week
2020-01-09,300000,OMO,January-09-2020,01-09-2020 362DAY,3645,January-05-2021,Sales,411040,13.1000-13.2500,13.25,Slop,OMO,13.1000-13.2500,362DAY,0,411040,411040,15.2546,2nd Week
2020-01-09,20000,OMO,January-09-2020,1-9-2020 89DAY,3810,April-07-2020,Sales,100,11.4800 - 11.4800,11.48,Issue,OMO,11.4800 - 11.4800,89DAY,0,100,100,0,1st Week
2020-01-09,300000,OMO,January-09-2020,01-09-2020 3620DAY,3811,January-05-2021,Sales,411040.89,13.1000 - 13.2500,13.25,Issue,OMO,13.1000 - 13.2500,362DAY,0,411040.89,411040.89,0,1st Week
2020-01-15,5849.034,Primary Market,January-15-2020,01-15-2020 91DAY,3646,April-15-2020,Sales,5849.034,2.7400-6.0000,2.95,Slop,NTB,2.7400-2.9500,91DAY,0,52201.693,5849.034,2.7919,3rd Week
2020-01-15,26600,Primary Market,January-15-2020,01-15-2020 182DAY,3647,July-16-2020,Sales,266000,3.0000-6.0000,3.95,Slop,NTB,3.0000-3.9500,182DAY,0,87927.934,266000,4.0294,3rd Week
2020-01-15,193000,Primary Market,January-15-2020,01-15-2020 364DAY,3648,January-14-2021,Sales,193000,4.0000-14.4990,5.09,Slop,NTB,4.0000-5.0900,364DAY,0,277513.208,193000,5.3622,3rd Week
2020-01-16,180000,OMO,January-16-2020,01-16-2020 362DAY,3649,January-12-2021,Sales,201250,13.1100-13.2300,13.2,Slop,OMO,13.1100-13.2000,362DAY,0,407600,201250,15.201,3rd Week
2020-01-22,50000,Primary Market,January-22-2020,01-22-2020 5YEAR,3654,April-27-2023,Sales,29300,9.0000-12.7500,9.85,Issue,FGN BONDS,9.0000-9.8500,5YEAR,0,80750,29300,0,4th Week
2020-01-22,50000,Primary Market,January-22-2020,01-22-2020 10YEAR,3656,April-26-2029,Sales,106390,10.5500-14.5500,11.125,Issue,FGN BONDS,10.5500-11.1250,10YEAR,0,201980,106390,0,4th Week
2020-01-22,55000,Primary Market,January-22-2020,01-22-2020 30YEAR,3658,April-26-2049,Sales,27430,9.4000-13.5000,12.56,Issue,FGN BONDS,9.4000-12.5600,30YEAR,0,34177,27430,0,4th Week
2020-01-23,10000,OMO,January-23-2020,23-01-2020 180DAY,3790,July-27-2020,Sales,13989.1,11.6500 - 12.5000,11.67,Issue,OMO,11.6500 - 11.6700,180DAY,0,14643.38,13989.1,0,5th Week
2020-01-23,280000,OMO,January-23-2020,23-01-2020 362DAY,3791,January-19-2021,Sales,226305,12.9999 - 13.1600,13.11,Issue,OMO,12.9999 - 13.1100,362DAY,0,572928.77,226305,0,5th Week
2020-01-29,28018.956,Primary Market,January-29-2020,01-29-2020,3650,April-30-2020,Sales,49839.651,2.0000-9.400,3.5,Slop,NTB,2.0000-3.5000,91DAY,0,53171.651,49839.651,3.5308,4th Week
2020-01-29,33684.524,Primary Market,January-29-2020,01-29-2020,3651,July-30-2020,Sales,54592.585,3.0000-10.5000,4.5,Slop,NTB,3.0000-4.0000,182DAY,0,57781.357,54592.585,4.6033,4th Week
2020-01-29,167932.674,Primary Market,January-29-2020,01-29-2020 364DAY,3652,January-28-2021,Sales,125203.918,4.0000-15.0000,6.5,Slop,NTB,4.0000-6.5000,364DAY,0,152708.007,125203.918,6.9505,4th Week
2020-01-30,10000,OMO,January-30-2020,30-01-2020 180DAY,3792,July-28-2020,Sales,20140,11.6000 - 11.6000,11.6,Issue,OMO,11.6000 - 11.6000,180DAY,0,20140,20140,0,5th Week
2020-01-30,180000,OMO,January-30-2020,30-01-2020 362DAY,3793,January-26-2021,Sales,190150,12.8500 - 13.2000,13.09,Issue,OMO,12.8500 - 13.0900,362DAY,0,458010,190150,0,5th Week
2020-02-06,10000,OMO,February-06-2020,06-02-2020 180DAY,3794,August-04-2020,Sales,20400,11.6000 - 11.6000,11.6,Issue,OMO,11.6000 - 11.6000,180DAY,0,20400,20400,0,1st Week
2020-02-06,130000,OMO,February-06-2020,06-02-2020 362DAY,3795,February-02-2021,Sales,107797.14,12.9450 - 13.0500,13.05,Issue,OMO,12.9450 - 13.0500,362DAY,0,107797.14,107797.14,0,1st Week
2020-02-12,4384.18,Primary Market,February-12-2020,02-12-2020 91DAY,3653,May-14-2020,Sales,4384.18,2.2500-5.9116,3,Slop,NTB,2.2500-3.000,91DAY,0,29826.783,4384.18,3.0226,2nd Week
2020-02-12,10000,Primary Market,February-12-2020,02-12-2020 182DAY,3655,August-13-2020,Sales,10000,2.8000-9.5000,4,Slop,NTB,2.8000-9.5000,182 DAY,0,52498.035,10000,4.0814,2nd Week
2020-02-12,140000,Primary Market,February-12-2020,02-12-2020 364DAY,3657,February-11-2021,Sales,140000,5.4000-13.1800,6.5432,Slop,NTB,5.4000-6.5432,364DAY,0,205479.531,140000,7,2nd Week
2020-02-13,10000,OMO,February-13-2020,13-02-2020 180DAY,3796,August-11-2020,Sales,1000,11.6000 - 11.6000,11.6,Issue,OMO,11.6000 - 11.6000,180DAY,0,1000,1000,0,2nd Week
2020-02-13,230000,OMO,February-13-2020,13-02-2020 362DAY,3797,February-09-2021,Sales,213872.5,12.9500 - 13.0400,13.04,Issue,OMO,12.9500 - 13.0400,362DAY,0,213872.5,2134872.5,0,2nd Week
2020-02-20,10000,OMO,February-20-2020,20-02-2020 89DAY,3798,May-19-2020,Sales,10000,11.4500 - 11 4500,11.45,Issue,OMO,11.4500 - 11 4500,89DAY,0,10000,10000,0,3rd Week
2020-02-20,20000,OMO,February-20-2020,20-02-2020 180DAY,3799,August-18-2020,Sales,44783.42,11.5900 - 11.5900,11.59,Issue,OMO,11.5900 - 11.5900,180DAY,0,44783.42,44783.42,0,3rd Week
2020-02-20,270000,OMO,February-20-2020,20-02-2020 180DAY,3800,February-16-2021,Sales,245213.65,12.9000 - 13.0200,13.02,Issue,OMO,12.9000 - 13.0200,362DAY,0,245213.65,245213.65,0,3rd Week
2020-02-26,20372.79,Primary Market,February-26-2020,02-26-2020 91DAY,3659,May-28-2020,Sales,20372.79,2.3500-4.0000,3,Issue,NTB,2.3500-3.0000,91DAY,0,41261.683,20372.79,3.0226,4th Week
2020-02-26,31751.846,Primary Market,February-26-2020,02-26-2020 182DAY,3660,August-27-2020,Sales,31751.846,3.0000-6.0000,4,Issue,NTB,3.0000-4.0000,182DAY,0,45187.317,31751.846,4.0814,4th Week
2020-02-26,51995.029,Primary Market,February-26-2020,02-26-2020 182DAY,3661,February-25-2021,Sales,51995.029,2.4000-13.1800,5.7,Slop,NTB,2.4000-5.7000,364DAY,0,175082.034,51995.029,6.0435,4th Week
2020-02-27,20000,OMO,February-27-2020,27-02-2020 89DAY,3801,May-26-2020,Sales,3107.63,11.4400 - 11.4400,11.44,Issue,OMO,11.4400 - 11.4400,89DAY,0,8950,3107.63,0,4th Week
2020-02-27,30000,OMO,February-27-2020,27-02-2020 180DAY,3802,February-23-2021,Sales,472.22,11.5600 - 11.5600,11.56,Issue,OMO,11.5600 - 11.5600,180DAY,0,1360,472.22,0,4th Week
2020-03-05,80000,OMO,March-05-2020,03-05-2020 362DAY,3803,March-02-2021,Sales,112113.62,12.9000 - 13.1000,13.1,Issue,OMO,12.9000 - 13.1000,362DAY,0,112113.62,112113.62,0,1st Week
2020-03-11,1800,Primary Market,March-11-2020,03-11-2020 91DAY,3662,June-11-2020,Sales,1800,2.45-6.8799,2.49,Slop,NTB,2.4500-6.8799,91DAY,0,23773.125,1800,2.49,2nd Week
2020-03-11,14002.523,Primary Market,March-11-2020,03-11-2020 91DAY,3663,September-10-2020,Sales,14002.523,3.4880-5.5000,3.78,Slop,NTB,3.4880-3.7800,182 DAY,0,29458.931,14002.523,3.8526,2nd Week
2020-03-11,70501.216,Primary Market,March-11-2020,03-11-2020 91DAY,3664,March-11-2021,Sales,70501.216,4.5000-15.4875,5.3,Slop,NTB,4.5000-5.3000,364DAY,0,190232.341,70501.216,5.5958,2nd Week
2020-03-18,2000,Primary Market,March-18-2020,03-18-2020 91DAY,3665,June-18-2020,Sales,2000,2.000-5.2500,2.3,Slop,NTB,2.0000-2.3000,91DAY,0,8947.177,20000,2.3133,3rd Week
2020-03-18,8385.196,Primary Market,March-18-2020,03-18-2020 182DAY,3666,September-17-2020,Sales,8385.196,3.0000-7.3500,3.4,Slop,NTB,3.0000-3.4000,182DAY,0,27356.003,8385.196,3.4586,3rd Week
2020-03-18,37176.061,Primary Market,March-18-2020,03-18-2020 364DAY,3667,March-18-2021,Sales,37176.061,4.330-13.1800,4.6,Slop,NTB,4.3300-4.6000,364DAY,0,92367.822,37176.061,4.8212,3rd Week
2020-03-25,15,Primary Market,March-25-2020,25-03-2020 5-Year,3668,April-27-2023,Sales,5,7.0000 - 13.5000,10,Maginal,FGN Bonds,7.0000 - 10.0000,5 Year,0,21.07,5,0,4th Week
2020-03-25,15,Primary Market,March-25-2020,25-03-2020 15-Year,3669,March-27-2035,Sales,20,10.0000 - 16.0000,12.5,Maginal,FGN Bonds,10.0000 - 12.5000,15 Year,0,69.01,20,0,4th Week
2020-03-25,20,Primary Market,March-25-2020,25-03-2020 30-Year,3670,March-27-2050,Sales,25,11.0000 - 15.1980,12.98,Maginal,FGN Bonds,11.0000 - 12.9800,30 Year,0,91.18,25,0,4th Week
2020-04-01,10000,Primary Market,April-01-2020,02-04-2020 91DAY,3671,July-02-2020,Sales,10000,2.0000 - 3.7500,2.2,Issue,NTB,2.0000 - 2.2000,91DAY,0,20707.145,10000,0,1st Week
2020-04-01,17600.581,Primary Market,April-01-2020,02-04-2020 182DAY,3672,October-01-2020,Sales,17600.581,3.0000 - 4.8500,3.2,Issue,NTB,3.0000 - 3.2000,182DAY,0,28819.635,17600.581,0,1st Week
2020-04-01,68080.464,Primary Market,April-01-2020,02-04-2020 364DAY,3673,April-01-2021,Sales,68080.464,3.5590 - 10.0000,4.3,Issue,NTB,3.5590 - 4.3000,364DAY,0,111858.781,68080.464,0,1st Week
2020-04-02,100000,OMO,April-02-2020,02-04-2020 DAY,3674,March-16-2021,Sales,4000,12.7999 - 14.0000,12.7999,Issue,OMO,12.7999 - 12 7999,348DAY,0,21000,4000,0,1st Week
2020-04-09,40000,OMO,April-09-2020,9-4-2020 341DAY,3676,March-16-2021,Sales,39350,12.7500 - 12.7999,12.7999,Issue,OMO,12.7500 - 12.7999,341DAY,0,39350,39350,0,2nd Week
2020-04-15,5849.034,Primary Market,April-15-2020,15-4-2020 91DAY,3677,July-16-2020,Sales,5849.034,1.0000 - 3.8803,1.93,Issue,NTB,1.0000 - 1.9300,91DAY,0,13102.832,5849.034,0,3rd Week
2020-04-15,3500,Primary Market,April-15-2020,15-4-2020 182DAY,3678,October-15-2020,Sales,3500,2.6000 - 4.1100,2.74,Issue,NTB,2.6000 - 2.7400,182DAY,0,12555.929,3500,0,3rd Week
2020-04-15,49141.302,Primary Market,April-15-2020,15-4-2020 364DAY,3679,April-15-2021,Sales,49141.302,3.0000 - 13.7800,4,Issue,NTB,3.0000 - 4.0000,364DAY,0,109386.046,49141.302,0,3rd Week
2020-04-16,5000,OMO,April-16-2020,16-4-2020 -82DAY,3680,July-07-2020,Sales,16000,11.4200 - 11.5000,11.5,Issue,OMO,11.4200 - 11.5000,82DAY,0,16000,16000,0,3rd Week
2020-04-16,5000,OMO,April-16-2020,16-4-2020 -166DAY,3681,September-29-2020,Sales,18000,11.5400 - 11.5400,11.54,Issue,OMO,11.5400 - 11.5400,166DAY,0,18000,18000,0,3rd Week
2020-04-16,90000,OMO,April-16-2020,16-4-2020 -334DAY,3682,March-16-2021,Sales,100000,12.5000 - 12.7500,12.75,Issue,OMO,12.5000 - 12.7500,334DAY,0,100000,100000,0,3rd Week
2020-04-22,20,Primary Market,April-22-2020,22-4-2020,3686,April-27-2023,Sales,30.07,7.0000 - 12.5000,9,Maginal,FGN Bonds,7.0000 - 9.0000,5-Year,0,49.7,30.07,0,4th Week
2020-04-22,20,Primary Market,April-22-2020,22-4-2020,3687,March-27-2035,Sales,72.25,11.4000 - 14.0000,12,Maginal,FGN Bonds,11.4000 - 12.0000,15-Year,0,107.47,72.25,0,4th Week
2020-04-22,20,Primary Market,April-22-2020,22-4-2020,3688,March-27-2050,Sales,53.74,12.2000 - 14.0000,12.5,Maginal,FGN Bonds,12.2000 - 12.5000,30-Year,0,118.5,53.74,0,4th Week
2020-04-23,10000,OMO,April-23-2020,23-04-2020 89DAY,3683,July-21-2020,Sales,20366.667,11.0000 - 11.7500,11.5,Issue,OMO,11.0000 - 11.5000,89DAY,0,64100,20366.667,0,4th Week
2020-04-23,10000,OMO,April-23-2020,23-04-2020 180DAY,3684,October-20-2020,Sales,11500,11.4000 - 11.8000,11.54,Issue,OMO,11.5200 - 11.5400,180DAY,0,33500,11500,0,4th Week
2020-04-23,80000,OMO,April-23-2020,23-04-2020 341DAY,3685,March-30-2021,Sales,80779.927,12.4900 - 12.7100,12.71,Issue,OMO,12.4900 - 12 .7100,341DAY,0,226159.853,80779.927,0,4th Week
2020-04-29,49839.651,Primary Market,April-29-2020,30-4-2020 91DAY,3689,July-30-2020,Sales,49839.651,1.5000 - 6.8799,1.85,Issue,NTB,1.5000 - 1.8500,91DAY,0,91535.068,49839.651,0,5th Week
2020-04-29,10615.398,Primary Market,April-29-2020,30-4-2020 182DAY,3690,October-29-2020,Sales,10615.398,2.0000 - 12.0000,2.499,Issue,NTB,2.0000 - 2.4990,182DAY,0,27687.086,10615.398,0,5th Week
2020-04-29,71074.821,Primary Market,April-29-2020,30-4-2020 364DAY,3691,April-29-2021,Sales,71074.821,3.3880 - 12 8000,3.84,Issue,NTB,3.3880 - 3.8400,364DAY,0,148989.613,71074.821,0,5th Week
2020-04-30,30000,OMO,April-30-2020,04-30-2020 334DAY,3812,March-30-2021,Sales,100000,12.5000 - 12.6999,12.64,Issue,OMO,12.5000 - 12.6400,334DAY,0,198000,100000,0,5th Week
2020-05-13,4384.18,Primary Market,May-13-2020,14-05-2020 9IDAY,3692,August-13-2020,Sales,19783.588,1.3900 - 6.6398,2.5,Issue,NTB,1.3900 - 2.5000,91DAY,0,22334.588,19783.588,0,2nd Week
2020-05-13,12920.9,Primary Market,May-13-2020,14-05-2020 182DAY,3693,November-12-2020,Sales,40093.992,1.9400 - 7.4800,2.85,Issue,NTB,1.9400 - 2.8500,182DAY,0,41194.993,40093.992,0,2nd Week
2020-05-13,16536.72,Primary Market,May-13-2020,14-05-2020 364DAY,3694,May-13-2021,Sales,82886.671,2.8000 - 12.8000,3.84,Issue,NTB,2.8000 - 3.8400,364DAY,0,102030.671,82886.671,0,2nd Week
2020-05-20,20,Primary Market,May-20-2020,20-05-2020-5 Year,3695,April-27-2023,Sales,67.37,7.000 - 12.7500,9.2,Maginal,FGN Bonds,7.0000 - 9.2000,5 Year,0,81.89,67.37,0,3rd Week
2020-05-20,20,Primary Market,May-20-2020,20-05-2020-15 Year,3696,March-27-2035,Sales,68.73,9.4000 - 14.0000,11.7,Maginal,FGN Bonds,9.4000 - 11.7000,15 Year,0,154.1,68.73,0,3rd Week
2020-05-20,20,Primary Market,May-20-2020,20-05-2020-30 Year,3697,March-27-2050,Purchases,160.1,11.0500 - 13.7443,12.6,Maginal,FGN Bonds,11.0500 - 12.6000,30 Year,0,189.19,160.1,0,3rd Week
2020-05-27,20372.79,Primary Market,May-27-2020,27-05-2020-91 Day,3698,August-27-2020,Sales,20372.79,2.2000 - 8.0000,2.45,Maginal,NTB,2.2000 - 2.4500,91,0,37458.428,20372.79,2.4651,4th Week
2020-05-27,19157.656,Primary Market,May-27-2020,27-05-2020-182 Day,3699,November-26-2020,Sales,19157.656,2.4500 - 7.6931,2.72,Issue,NTB,2.4500 - 2.7200,182,0,55145.627,19157.656,2.7574,4th Week
2020-05-27,19842.352,Primary Market,May-27-2020,27-05-2020-364 Day,3700,May-27-2021,Sales,19842.352,3.5000 - 12.8000,4.0199,Issue,NTB,3.5000 - 4.0199,364,0,37948.361,19842.352,4.1878,4th Week
2020-05-28,50000,OMO,May-28-2020,5-28-2020 82DAY,3813,August-18-2020,Sales,4000,7.0000 - 7.9000,7,Issue,OMO,7.0000 - 7.0000,82DAY,0,67200,4000,0,5th Week
2020-05-28,50000,OMO,May-28-2020,5-28-2020 180DAY,3814,November-24-2020,Sales,50000,8.7500 - 8.7500,8.75,Issue,OMO,8.7500 - 8.7500,180DAY,0,57500,50000,0,5th Week
2020-05-28,60000,OMO,May-28-2020,5-28-2020 348DAY,3815,May-11-2021,Sales,60000,9.9000 - 12.4987,9.9,Issue,OMO,9.9000 - 9.9000,348DAY,0,230319.93,60000,0,5th Week
2020-06-04,20000,OMO,June-04-2020,04-06-2020-82Day,3704,August-25-2020,Sales,20000,4.9500 - 6.9500,4.95,Issue,OMO,4.9500 - 4.9500,82,0,46000,20000,0,1st Week
2020-06-04,20000,OMO,June-04-2020,04-06-2020-173Day,3705,November-24-2020,Sales,20000,7.4999 - 7.9500,7.79,Issue,OMO,7.4999 - 7.7900,173,0,51700,20000,0,1st Week
2020-06-04,30000,OMO,June-04-2020,04-06-2020-341Day,3706,May-11-2021,Sales,30000,8.4999 - 9.5000,8.99,Issue,OMO,8.4999 - 8.9900,341,0,200960,30000,0,1st Week
2020-06-10,1800,Primary Market,June-10-2020,10-06-2020-91 Day,3701,September-10-2020,Sales,4405.14,1.6000 - 12.0000,2,Issue,NTB,1.6000 - 2.0000,91,0,21682.446,4405.14,2.01,2nd Week
2020-06-10,4500,Primary Market,June-10-2020,10-06-2020-182 Day,3702,December-10-2020,Sales,7820.805,2.0000 - 12.0000,2.2,Issue,NTB,2.0000 - 2.2000,182,0,40285.573,7820.805,2.2244,2nd Week
2020-06-10,84640.724,Primary Market,June-10-2020,10-06-2020-364 Day,3703,June-10-2021,Sales,78714.779,3.5000 - 6.9000,4.02,Issue,NTB,3.5000 - 4.0200,364,0,114970.836,78714.779,4.1879,2nd Week
2020-06-11,5000,OMO,June-11-2020,11-06-2020-89Day,3707,September-08-2020,Sales,5000,4.9300 - 6.4500,4.95,Issue,OMO,4.9300 - 4.9500,89,0,11000,5000,0,3rd Week
2020-06-11,5000,OMO,June-11-2020,11-06-2020-180Day,3708,December-08-2020,Sales,5000,7.4900 - 7.7900,7.79,Issue,OMO,7.4900 - 7.7900,180,0,5500,5000,0,3rd Week
2020-06-11,50000,OMO,June-11-2020,11-06-2020-348Day,3709,May-25-2021,Sales,50000,7.9500 - 8.9900,8.99,Issue,OMO,7.9500 - 8.9900,348,0,51500,50000,0,3rd Week
2020-06-17,2000,Primary Market,June-17-2020,06-17-2020-91DAY,3710,September-17-2020,Sales,2000,1.7000-7.0000,1.8,Slop,NTB,1.7000-1.8000,91DAY,0,13590.663,2000,1.8081,3rd Week
2020-06-17,2000,Primary Market,June-17-2020,06-17-2020-182DAY,3711,December-17-2020,Sales,2000,1.9500-7.0000,2.04,Slop,NTB,1.9500-2.0400,182DAY,0,15234.969,2000,2.061,3rd Week
2020-06-17,10614.105,Primary Market,June-17-2020,06-17-2020-364DAY,3712,June-17-2021,Sales,10614.105,3.5000-9.0000,3.746,Slop,NTB,3.5000-3.7460,364DAY,0,60182.687,10614.105,3.8914,3rd Week
2020-06-17,40000,Primary Market,June-17-2020,17-06-2020 5YEAR,3719,April-27-2023,Sales,32990,7.9000-12.5000,8,Slop,FGN BONDS,7.9000-8.0000,5YEAR,0,137650,32990,0,3rd Week
2020-06-17,50000,Primary Market,June-17-2020,17-06-202015YEAR,3720,March-27-2035,Sales,16220,10.0000-13.3500,11,Slop,FGN BONDS,10.0000-11.0000,15YEAR,0,123560,16220,0,3rd Week
2020-06-17,60000,Primary Market,June-17-2020,17-06-2020 30YEAR,3721,March-27-2050,Sales,50790,11.5400-13.1600,12.15,Slop,FGN BONDS,11.5400-12.1500,30YEAR,0,283950,50790,0,3rd Week
2020-06-18,10000,OMO,June-18-2020,18-06-2020 82DAY,3713,September-08-2020,Sales,10000,4.4900-4.9500,4.95,Slop,OMO,4.4900-4.9500,82DAY,0,20040,10000,5.0057,3rd Week
2020-06-18,10000,OMO,June-18-2020,18-06-2020 159DAY,3714,November-24-2020,Sales,10000,7.0000-7.7900,7.79,Slop,OMO,7.0000-7.7900,159DAY,0,24000,10000,8.0636,3rd Week
2020-06-18,60000,OMO,June-18-2020,18-06--2020 341DAY,3715,May-25-2021,Sales,60000,7.8900-8.9900,8.99,Slop,OMO,7.8900-8.9900,341DAY,0,123540,60000,9.8143,3rd Week
2020-07-01,10000,Primary Market,July-01-2020,01-07-2020-91DAY,3716,October-01-2020,Sales,10000,1.4980-2.9500,1.789,Slop,NTB,1.4980-1.7890,91DAY,0,29984.446,10000,1.797,1st Week
2020-07-01,20000,Primary Market,July-01-2020,01-07-2020 182DAY,3717,December-31-2020,Sales,20000,1.7000-4.2100,1.91,Slop,NTB,1.7000-1.9100,182DAY,0,58821.335,20000,1.9284,1st Week
2020-07-01,58857.012,Primary Market,July-01-2020,01-07-2020 364DAY,3718,July-07-2021,Sales,58857.012,2.8500-12.8000,3.39,Slop,NTB,2.8500-3.3900,364DAY,0,246882.729,58857.012,3.5086,1st Week
2020-07-02,10000,OMO,July-02-2020,07-02-2020 89DAY,3818,September-29-2020,Sales,10000,4.7500 - 4 9500,4.95,Issue,OMO,4.7500 - 4 9500,89DAY,0,14118.7,10000,0,1st Week
2020-07-02,10000,OMO,July-02-2020,7-02-2020 194DAY,3819,January-12-2021,Sales,10000,7.4500 - 7.7900,7.79,Issue,OMO,7.4500 - 7.7900,194DAY,0,15294.75,10000,0,1st Week
2020-07-02,80000,OMO,July-02-2020,7-02-2020 341DAY,3820,June-08-2021,Sales,80000,8.4400 - 8.9900,8.99,Issue,OMO,8.4400 - 8.9900,341DAY,0,148029.18,80000,0,1st Week
2020-07-22,25000,Primary Market,July-22-2020,22-07-2020 10YEAR,3773,January-22-2026,Sales,25000,5.000-11.5000,6,Issue,FGN BONDS,5.0000-6.0000,10YEAR,0,71970,25000,0,4th Week
2020-07-22,35000,Primary Market,July-22-2020,22-07-2020 15YEAR,3774,March-27-2035,Sales,42000,7.5000-12.0000,9.5,Issue,FGN BONDS,7.5000-9.5000,15YEAR,0,60320,42000,0,4th Week
2020-07-22,35000,Primary Market,July-22-2020,22-07-2020 25YEAR,3775,July-24-2045,Sales,75000,4.0000-12.6000,9.8,Issue,FGN BONDS,4.0000-9.8000,25YEAR,0,130270,75000,0,4th Week
2020-07-22,35000,Primary Market,July-22-2020,22-07-2020 30YEAR,3776,March-27-2050,Sales,35000,9.0000-11.5000,9.95,Issue,FGN BONDS,9.0000-9.9500,30YEAR,0,207570,35000,0,4th Week
2020-07-29,49839.651,Primary Market,July-29-2020,29-07-2020 91DAY,3722,October-29-2020,Sales,49839.651,1.0000-9.0000,1.2,Slop,NTB,1.0000-1.2000,91DAY,0,94386.339,49839.651,1.2036,4th Week
2020-07-29,54592.585,Primary Market,July-29-2020,29-07-2020 182DA,3723,January-28-2021,Sales,54592.585,1.5000-3.010,1.5,Slop,NTB,1.5000-1.5000,182DAY,0,158786.602,54592.585,1.5113,4th Week
2020-07-29,161522.566,Primary Market,July-29-2020,29-07-2020 364DAY,3724,July-01-2021,Sales,161522.566,2.7000-3.4000,3.4,Slop,NTB,2.7000-3.4000,364DAY,0,215093.647,161522.566,3.5193,4th Week
2020-08-12,19783.588,Primary Market,August-12-2020,12-08-2020-91DAY,3725,November-12-2020,Sales,19783.588,1.0000-1.8661,1.2,Slop,NTB,1.0000-1.2000,91DAY,0,30607.538,19783.588,1.2036,2nd Week
2020-08-12,10000,OMO,August-12-2020,12-08-2020 182DAY,3726,February-11-2021,Sales,10000,0.01,1.389,Slop,NTB,0.0100-1.3890,182DAY,0,31110.868,10000,1.3897,2nd Week
2020-08-12,27000,Primary Market,August-12-2020,12-08-2020 364DAY,3727,August-12-2021,Sales,27000,2.9000-3.1999,3.1999,Slop,NTB,2.9000-3.1999,364DAY,0,56469.516,27000,3.3054,2nd Week
2020-08-13,10000,OMO,August-13-2020,13-08-2020 103DAY,3728,November-24-2020,Sales,5560,3.9500-4.9200,4.92,Slop,OMO,3.9500-4.9200,103DAY,0,5560,5560,4.9893,2nd Week
2020-08-13,10000,OMO,August-13-2020,13-08-2020 173DAY,3729,February-02-2021,Sales,9800,5.7900-7.7400,7.74,Slop,OMO,5.7900-7.7400,173DAY,0,9800,9800,8.0348,2nd Week
2020-08-13,30000,OMO,August-13-2020,13-08-2020 362DAY,3730,August-10-2021,Sales,30000,6.9900-8.9400,8.94,Slop,OMO,6.9900-8.9400,362DAY,0,79080,30000,9.8098,2nd Week
2020-08-19,25000,Primary Market,August-19-2020,19-08-2020 10YEAR,3777,January-22-2026,Sales,25420,5.2300-12.5000,6.7,Issue,FGN BONDS,5.2300-6.7000,10YEAR,0,32680,25420,0,3rd Week
2020-08-19,40000,Primary Market,August-19-2020,19-08-2020 15YEAR,3778,March-27-2035,Sales,21450,8.0000-12.0000,9.35,Issue,FGN BONDS,8.0000-9.3500,15YEAR,0,48820,21450,0,3rd Week
2020-08-19,45000,Primary Market,August-19-2020,19-08-2020 25YEAR,3779,July-24-2045,Sales,16090,6.0000-13.2500,9.75,Issue,FGN BONDS,6.0000-9.7500,25YEAR,0,46440,16090,0,3rd Week
2020-08-19,40000,Primary Market,August-19-2020,19-08-2020 30YEAR,3780,March-27-2050,Sales,53690,8.5000-12.1500,9.9,Issue,FGN BONDS,8.5000-9.9000,30YEAR,0,114290,53690,0,3rd Week
2020-08-20,15000,OMO,August-20-2020,8-20-2020 96DAY,3821,November-24-2020,Sales,7500,4.8600 - 4.9000,4.9,Issue,OMO,4.8600 - 4.9000,96DAY,0,7500,7500,0,3rd Week
2020-08-20,15000,OMO,August-20-2020,8-20-2020 180DAY,3822,February-16-2021,Sales,15000,7.6800 - 7.7100,7.71,Issue,OMO,7.6800 - 7.7100,180DAY,0,21000,15000,0,3rd Week
2020-08-20,50000,OMO,August-20-2020,8-20-2020 355DAY,3823,August-10-2021,Sales,50000,8.4990 - 8.9400,8.94,Issue,OMO,8.4990 - 8.9400,355DAY,0,90124.4,50000,0,3rd Week
2020-08-26,20372.79,Primary Market,August-26-2020,26-08-2020 91DAY,3746,November-26-2020,Sales,20372.79,1.0000-1.5999,1.145,Slop,NTB,1.0000-1.1450,91DAY,0,31184.797,20372.79,3.368,4th Week
2020-08-26,31751.846,Primary Market,August-26-2020,26-08-2020 182DAY,3747,February-25-2021,Sales,55850,1.2400-3.0000,1.8,Slop,NTB,1.2400-1.8000,182DAY,0,56371.116,55850,1.5113,4th Week
2020-08-26,145475.021,Primary Market,August-26-2020,26-08-2020 364DAY,3748,August-26-2021,Sales,121376.867,2.8000-12.8000,3.34,Slop,NTB,2.8000-3.3400,364DAY,0,134365.394,121376.867,3.4551,4th Week
2020-08-27,10000,OMO,August-27-2020,27-08-2020 89DAY,3731,November-24-2020,Sales,10000,4.6800-4.8700,4.87,Slop,OMO,4.6800-4.8700,89DAY,0,20000,10000,0,4th Week
2020-08-27,10000,OMO,August-27-2020,27-08-2020 187DAY,3732,March-02-2021,Sales,10000,7.6500-76800,7.68,Slop,OMO,7.6500-7.6800,187DAY,0,10000,10000,0,4th Week
2020-08-27,80000,OMO,August-27-2020,27-08-2020 362DAY,3733,August-24-2021,Sales,77273.284,8.4000-8.9400,8.94,Issue,OMO,8.400-8.9400,362DAY,0,78773.284,77273.284,0,4th Week
